review_id,listing_id,reviewer_id,date,comments
579,30,88422,2023-01-20,Stunning property.
580,30,88141,2022-11-27,"Average stay, nothing special."
581,30,31536,2022-06-28,Great host and location.
582,30,89477,2024-03-11,Noisy neighbourhood at night.
583,30,85763,2022-09-03,Great host and location.
584,30,77353,2022-12-16,Clean and comfortable.
585,30,65040,2022-12-05,"Not as described, disappointed."
586,30,96939,2022-08-18,"Average stay, nothing special."
587,30,34564,2024-01-17,Great host and location.
588,30,37530,2023-04-14,"Average stay, nothing special."
589,30,73740,2022-08-30,"Lovely place, highly recommend!"
590,30,49392,2022-09-20,"Amazing views, will return!"
591,30,41899,2022-01-13,Stunning property.
592,30,6258,2023-12-11,"Lovely place, highly recommend!"
593,30,23668,2024-02-02,Clean and comfortable.
594,30,24427,2022-08-07,Stunning property.
595,30,11173,2022-08-11,Good value for money.
596,30,85766,2023-05-13,"Lovely place, highly recommend!"
597,31,52441,2022-06-21,Clean and comfortable.
598,31,7978,2022-08-29,Perfect for a family stay.
599,31,62398,2023-11-02,Host was very responsive.
600,31,74980,2024-02-28,Stunning property.
601,31,13747,2023-06-20,Perfect for a family stay.
602,31,87391,2022-08-13,"Average stay, nothing special."
603,31,97630,2022-08-27,"Amazing views, will return!"
604,31,76376,2024-02-03,Would definitely book again.
605,31,6073,2024-03-03,Great host and location.
606,31,59050,2022-02-18,Small but functional.
607,31,82843,2024-01-28,Good value for money.
608,31,42879,2022-03-10,Good value for money.
609,31,12222,2022-03-16,"Average stay, nothing special."
610,31,53305,2022-06-01,"Lovely place, highly recommend!"
611,31,36490,2023-09-25,Great host and location.
612,31,47377,2023-10-26,"Average stay, nothing special."
613,31,21792,2022-12-17,Would definitely book again.
614,31,47209,2023-06-24,"Not as described, disappointed."
615,31,70951,2022-07-06,Small but functional.
616,31,24741,2023-05-30,Good value for money.
617,32,61438,2023-07-20,Stunning property.
618,32,11320,2023-08-15,Great host and location.
619,32,33196,2023-12-22,Noisy neighbourhood at night.
620,32,15586,2023-03-26,Good value for money.
621,32,32031,2022-04-06,Great host and location.
622,32,45010,2022-03-26,Stunning property.
623,32,88570,2023-03-02,Good value for money.
624,32,37328,2022-06-22,Stunning property.
625,32,46917,2023-06-17,Would definitely book again.
626,32,80640,2023-11-24,Perfect for a family stay.
627,32,32437,2022-04-02,Great host and location.
628,32,16492,2022-01-30,"Amazing views, will return!"
629,32,99873,2023-02-24,Stunning property.
630,32,52521,2023-07-19,Small but functional.
631,32,62548,2022-12-23,"Amazing views, will return!"
632,32,94320,2022-08-06,"Lovely place, highly recommend!"
633,32,34845,2022-07-17,"Lovely place, highly recommend!"
634,32,52291,2022-11-21,"Not as described, disappointed."
635,32,80517,2022-01-02,Noisy neighbourhood at night.
636,32,23112,2022-02-21,"Central location, easy access."
637,33,74045,2024-01-06,Host was very responsive.
638,33,40433,2022-08-31,Stunning property.
639,33,59864,2024-01-21,Would definitely book again.
640,33,64586,2023-05-16,Host was very responsive.
641,33,73045,2022-06-29,"Not as described, disappointed."
642,33,74597,2022-10-20,Noisy neighbourhood at night.
643,33,22528,2023-08-01,Perfect for a family stay.
644,33,49583,2022-07-25,"Central location, easy access."
645,33,74382,2022-01-26,Great host and location.
646,33,59358,2023-04-28,Stunning property.
647,33,23268,2023-11-08,Clean and comfortable.
648,33,68139,2022-03-17,Would definitely book again.
649,33,10298,2023-06-07,"Not as described, disappointed."
650,33,56967,2022-06-20,Small but functional.
651,33,65826,2023-10-31,Stunning property.
652,33,32816,2023-03-23,Small but functional.
653,33,6536,2023-06-24,"Lovely place, highly recommend!"
654,33,28022,2023-11-03,Stunning property.
655,33,56628,2022-03-01,"Central location, easy access."
656,33,90694,2023-08-04,Would definitely book again.
657,34,35429,2023-01-25,"Average stay, nothing special."
658,34,89217,2022-07-07,"Amazing views, will return!"
659,34,25426,2022-10-02,Noisy neighbourhood at night.
660,34,96800,2022-02-19,Clean and comfortable.
661,34,12376,2022-06-25,Host was very responsive.
662,34,18512,2022-07-29,"Amazing views, will return!"
663,35,63193,2023-10-29,"Average stay, nothing special."
664,35,17304,2023-09-13,Host was very responsive.
665,35,9706,2022-05-30,"Average stay, nothing special."
666,35,9257,2023-11-05,Clean and comfortable.
667,35,93828,2022-05-25,Stunning property.
668,35,72421,2022-04-10,Host was very responsive.
669,35,63982,2023-11-18,Stunning property.
670,35,85734,2023-03-21,Host was very responsive.
671,35,62369,2023-03-28,Would definitely book again.
672,35,70269,2023-10-14,Would definitely book again.
673,35,29418,2022-10-11,Host was very responsive.
674,35,16287,2023-11-03,Clean and comfortable.
675,35,16377,2022-07-21,"Amazing views, will return!"
676,35,18365,2022-10-28,"Lovely place, highly recommend!"
677,35,39262,2022-11-05,Noisy neighbourhood at night.
678,35,27132,2023-11-06,Perfect for a family stay.
679,35,21380,2022-01-05,Would definitely book again.
680,35,18384,2023-07-02,"Central location, easy access."
681,35,36695,2022-10-16,Host was very responsive.
682,35,45309,2022-09-19,Great host and location.
683,36,54643,2022-09-16,Perfect for a family stay.
684,36,48720,2022-01-06,"Central location, easy access."
685,36,5615,2023-11-25,Good value for money.
686,36,27029,2022-09-16,Stunning property.
687,36,6030,2023-11-08,"Amazing views, will return!"
688,36,74239,2022-02-15,Clean and comfortable.
689,36,81567,2024-02-15,Good value for money.
690,36,12350,2023-08-03,Would definitely book again.
691,36,77707,2022-04-30,Great host and location.
692,36,70246,2022-03-08,Small but functional.
693,36,75212,2023-01-03,Clean and comfortable.
694,36,51113,2024-01-26,Great host and location.
695,36,71468,2023-09-30,Clean and comfortable.
696,36,13446,2023-07-13,"Lovely place, highly recommend!"
697,36,59294,2023-03-18,Noisy neighbourhood at night.
698,36,27126,2022-06-20,"Lovely place, highly recommend!"
699,36,54396,2022-12-09,Clean and comfortable.
700,36,60671,2022-10-12,Perfect for a family stay.
701,36,23047,2023-11-05,Great host and location.
702,36,42724,2022-07-13,Small but functional.
703,37,83500,2023-08-14,"Not as described, disappointed."
704,37,89626,2022-06-23,Good value for money.
705,37,54385,2023-07-20,Good value for money.
706,37,15680,2022-07-21,Great host and location.
707,37,57836,2023-02-16,"Not as described, disappointed."
708,37,85581,2023-10-22,Stunning property.
709,37,37237,2023-08-26,Great host and location.
710,37,55423,2022-12-29,"Not as described, disappointed."
711,37,97665,2022-09-27,Good value for money.
712,37,42254,2022-11-10,Small but functional.
713,37,97178,2022-11-02,Great host and location.
714,37,12701,2022-08-01,"Amazing views, will return!"
715,37,10718,2022-03-11,Would definitely book again.
716,37,15327,2023-12-12,Good value for money.
717,37,24583,2022-02-04,Small but functional.
718,37,35712,2023-02-18,Clean and comfortable.
719,37,93590,2023-02-26,Host was very responsive.
720,37,82006,2023-03-26,Perfect for a family stay.
721,37,42097,2022-04-15,"Central location, easy access."
722,37,73718,2022-03-22,Perfect for a family stay.
723,38,46748,2023-10-26,"Central location, easy access."
724,38,52831,2022-11-01,Host was very responsive.
725,38,63233,2023-11-15,Stunning property.
726,38,7875,2023-03-23,Small but functional.
727,38,32779,2023-12-18,"Not as described, disappointed."
728,38,37168,2024-03-06,"Average stay, nothing special."
729,38,36719,2022-03-19,"Not as described, disappointed."
730,38,92947,2024-02-04,Great host and location.
731,38,53935,2023-10-24,"Central location, easy access."
732,38,7316,2023-12-24,Small but functional.
733,38,20374,2023-03-16,"Average stay, nothing special."
734,38,54886,2022-08-23,Clean and comfortable.
735,38,37872,2022-01-03,"Amazing views, will return!"
736,38,68598,2023-12-26,Clean and comfortable.
737,38,17488,2024-02-11,"Lovely place, highly recommend!"
738,38,76930,2022-12-31,Great host and location.
739,38,97023,2022-02-21,Good value for money.
740,38,85757,2022-11-30,"Central location, easy access."
741,38,78585,2022-06-02,Would definitely book again.
742,38,17184,2023-12-07,Small but functional.
743,39,20065,2023-11-09,"Not as described, disappointed."
744,39,78138,2022-04-10,Small but functional.
745,39,66181,2023-09-30,"Amazing views, will return!"
746,39,94276,2023-06-29,"Central location, easy access."
747,39,88280,2024-01-10,"Not as described, disappointed."
748,39,98080,2022-07-22,Host was very responsive.
749,39,22180,2024-02-28,"Not as described, disappointed."
750,39,18232,2023-03-30,Good value for money.
751,39,95678,2024-02-02,Noisy neighbourhood at night.
752,39,46086,2024-02-10,Clean and comfortable.
753,39,81807,2023-08-06,Clean and comfortable.
754,39,53767,2023-09-28,Good value for money.
755,39,5332,2023-02-21,Host was very responsive.
756,39,27436,2022-10-03,"Not as described, disappointed."
757,39,11986,2022-03-11,Host was very responsive.
758,39,15559,2022-06-11,Great host and location.
759,39,62403,2023-10-02,"Central location, easy access."
760,39,62568,2022-10-10,Clean and comfortable.
761,39,94340,2023-11-12,"Not as described, disappointed."
762,39,71145,2024-02-15,Noisy neighbourhood at night.
763,40,79737,2023-09-19,Clean and comfortable.
764,40,36210,2023-04-23,"Lovely place, highly recommend!"
765,40,95034,2023-11-22,Good value for money.
766,40,97820,2022-01-31,"Amazing views, will return!"
767,40,72713,2023-03-13,Clean and comfortable.
768,40,6452,2023-08-03,"Amazing views, will return!"
769,41,62110,2022-03-18,Stunning property.
770,41,7013,2023-04-09,Noisy neighbourhood at night.
771,41,14179,2023-05-30,"Central location, easy access."
772,41,76101,2023-06-23,"Average stay, nothing special."
773,41,46584,2022-02-05,Perfect for a family stay.
774,41,48550,2022-02-07,Host was very responsive.
775,41,23069,2023-08-11,Perfect for a family stay.
776,41,34382,2023-04-05,Clean and comfortable.
777,41,7201,2022-08-10,Stunning property.
778,41,26731,2022-04-26,"Not as described, disappointed."
779,41,15652,2023-11-17,Noisy neighbourhood at night.
780,41,71134,2023-11-13,Host was very responsive.
781,41,16710,2024-01-30,Perfect for a family stay.
782,41,35678,2022-05-28,Great host and location.
783,41,27231,2023-09-29,Perfect for a family stay.
784,41,67996,2022-09-18,Small but functional.
785,41,38356,2022-05-26,"Average stay, nothing special."
786,41,28244,2023-09-23,Perfect for a family stay.
787,41,76925,2023-12-25,Perfect for a family stay.
788,41,19340,2024-01-17,Host was very responsive.
789,42,82571,2023-05-21,"Central location, easy access."
790,42,90418,2024-03-05,Clean and comfortable.
791,42,23791,2024-02-14,Noisy neighbourhood at night.
792,42,14304,2022-12-31,Perfect for a family stay.
793,42,13077,2023-12-19,"Average stay, nothing special."
794,42,51469,2024-01-19,Noisy neighbourhood at night.
795,42,65874,2023-04-10,Host was very responsive.
796,42,89702,2022-06-02,Good value for money.
797,42,7784,2023-08-06,"Amazing views, will return!"
798,42,94079,2022-01-05,"Amazing views, will return!"
799,42,48005,2023-12-02,Would definitely book again.
800,42,89798,2023-04-17,"Lovely place, highly recommend!"
801,42,83805,2023-08-19,Great host and location.
802,42,13216,2023-02-19,Would definitely book again.
803,42,44229,2022-03-31,Perfect for a family stay.
804,42,77110,2023-01-23,Would definitely book again.
805,42,33331,2023-01-29,Would definitely book again.
806,42,51848,2023-06-23,"Amazing views, will return!"
807,42,29887,2023-06-14,Host was very responsive.
808,42,41830,2023-11-13,Would definitely book again.
809,43,6688,2023-07-18,Host was very responsive.
810,43,65649,2022-01-16,Stunning property.
811,43,95781,2022-09-08,Good value for money.
812,43,40463,2023-12-14,"Amazing views, will return!"
813,43,56406,2022-10-10,"Lovely place, highly recommend!"
814,43,7747,2022-02-24,Good value for money.
815,43,37389,2023-05-05,Small but functional.
816,43,12507,2022-05-05,Noisy neighbourhood at night.
817,43,6253,2022-03-21,"Average stay, nothing special."
818,43,79302,2023-07-12,Noisy neighbourhood at night.
819,43,5909,2023-05-04,Stunning property.
820,43,10373,2023-11-28,"Not as described, disappointed."
821,43,63092,2022-09-12,Great host and location.
822,43,86561,2023-12-02,Clean and comfortable.
823,43,27609,2023-10-05,Small but functional.
824,43,48016,2023-11-25,"Central location, easy access."
825,43,47101,2023-04-07,"Not as described, disappointed."
826,43,73389,2023-06-14,Good value for money.
827,43,22581,2023-10-19,Clean and comfortable.
828,43,10218,2022-12-14,Great host and location.
829,44,23318,2022-12-13,"Central location, easy access."
830,44,35081,2022-04-09,"Average stay, nothing special."
831,44,44470,2023-12-25,"Central location, easy access."
832,44,63172,2022-05-13,Noisy neighbourhood at night.
833,44,58139,2023-12-10,Clean and comfortable.
834,44,48459,2022-12-14,"Amazing views, will return!"
835,44,81924,2023-02-08,Small but functional.
836,44,26467,2023-10-22,Good value for money.
837,44,39456,2023-11-22,Clean and comfortable.
838,44,30090,2023-06-10,Noisy neighbourhood at night.
839,44,89587,2023-04-02,Perfect for a family stay.
840,44,32501,2023-04-20,"Lovely place, highly recommend!"
841,44,83432,2022-05-31,Clean and comfortable.
842,44,52027,2022-03-02,Host was very responsive.
843,44,68153,2023-03-09,"Amazing views, will return!"
844,44,15938,2022-02-01,Perfect for a family stay.
845,44,24986,2022-11-19,Perfect for a family stay.
846,44,25802,2022-07-12,Great host and location.
847,44,85095,2022-07-28,Host was very responsive.
848,44,24220,2023-10-18,Perfect for a family stay.
849,45,8952,2022-06-23,Clean and comfortable.
850,45,73701,2023-05-20,"Not as described, disappointed."
851,45,30542,2022-05-30,Clean and comfortable.
852,45,14095,2023-05-06,Noisy neighbourhood at night.
853,45,29777,2023-05-01,"Amazing views, will return!"
854,45,97542,2023-05-25,Small but functional.
855,45,91460,2023-08-23,"Lovely place, highly recommend!"
856,45,69279,2022-07-02,Stunning property.
857,45,91860,2023-11-07,Perfect for a family stay.
858,45,84877,2023-02-14,Host was very responsive.
859,45,78440,2023-08-01,Small but functional.
860,45,51851,2023-03-27,Host was very responsive.
861,45,74610,2022-07-08,Clean and comfortable.
862,45,5221,2022-08-20,Perfect for a family stay.
863,45,94122,2023-05-09,Small but functional.
864,45,55197,2023-01-10,"Not as described, disappointed."
865,45,71505,2022-11-28,Host was very responsive.
866,45,45371,2022-07-09,"Amazing views, will return!"
867,45,90496,2022-01-04,"Average stay, nothing special."
868,45,38121,2022-04-16,Great host and location.
869,46,38713,2024-01-25,Stunning property.
870,46,11667,2023-09-04,Perfect for a family stay.
871,46,26684,2023-04-20,"Not as described, disappointed."
872,46,34596,2022-05-07,"Central location, easy access."
873,46,60989,2023-03-16,Perfect for a family stay.
874,46,90698,2022-06-17,Perfect for a family stay.
875,46,58936,2023-02-08,"Lovely place, highly recommend!"
876,46,25193,2022-02-22,"Amazing views, will return!"
877,46,42210,2022-08-26,"Lovely place, highly recommend!"
878,46,16180,2022-05-25,Small but functional.
879,46,52433,2023-04-10,Good value for money.
880,46,66654,2022-06-03,"Not as described, disappointed."
881,46,55073,2023-10-10,"Central location, easy access."
882,46,18510,2022-05-01,"Lovely place, highly recommend!"
