listing_id,host_id,neighbourhood,room_type,property_type,bedrooms,bathrooms,accommodates,price_zar,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_score_rating,reviews_per_month,instant_bookable,last_review
232,1257,Cape Town City Centre,Shared room,Studio,2,2,4,978,1,30,58,46,4.56,1.77,f,2024-02-13
233,1627,Cape Town City Centre,Private room,House,4,3,8,1464,7,30,87,261,4.87,10.88,t,2024-03-24
234,1430,Cape Town City Centre,Entire home/apt,Villa,2,1,4,2542,30,90,320,26,3.77,0.76,t,2024-04-13
235,1511,Cape Town City Centre,Entire home/apt,Loft,3,3,6,2207,30,60,111,254,4.88,12.1,f,2024-07-28
236,1251,Cape Town City Centre,Private room,Loft,1,1,2,1023,2,30,94,3,3.72,0.12,f,2024-01-19
237,1306,Cape Town City Centre,Entire home/apt,Studio,1,1,2,1268,1,30,213,308,4.99,28.0,f,2024-11-08
238,1369,Cape Town City Centre,Shared room,Apartment,2,2,4,300,3,90,188,296,4.85,9.25,t,2024-08-06
239,1125,Cape Town City Centre,Private room,Villa,1,1,2,1117,7,1125,107,68,4.91,2.72,t,2024-02-25
240,1724,Cape Town City Centre,Private room,Villa,1,1,2,596,5,90,269,309,4.36,12.36,f,2024-03-07
241,1510,Cape Town City Centre,Private room,Cottage,5,5,10,1368,2,90,99,323,3.5,53.83,f,2024-11-16
242,1424,Cape Town City Centre,Entire home/apt,Apartment,2,1,4,2456,5,1125,326,212,3.82,8.15,t,2024-12-19
243,1308,Cape Town City Centre,Entire home/apt,Loft,3,2,6,2952,1,30,351,157,4.0,8.72,t,2024-03-30
244,1491,Cape Town City Centre,Entire home/apt,Cottage,3,3,6,2727,2,365,79,344,4.44,10.12,f,2024-08-24
245,1579,Cape Town City Centre,Private room,Studio,1,1,2,1114,2,1125,350,153,4.0,4.37,f,2024-02-03
246,1385,Cape Town City Centre,Entire home/apt,Loft,3,3,6,2611,7,60,304,173,3.68,5.58,f,2024-12-27
247,1509,Cape Town City Centre,Entire home/apt,House,1,1,2,2752,30,90,110,44,4.86,4.0,t,2024-07-10
248,1519,Cape Town City Centre,Entire home/apt,Apartment,2,1,4,1920,2,60,174,227,4.89,7.83,f,2024-06-16
249,1693,Cape Town City Centre,Entire home/apt,House,1,1,2,2018,1,365,198,264,4.57,12.0,t,2024-01-03
250,1090,Cape Town City Centre,Entire home/apt,Studio,1,1,2,2146,1,30,266,304,4.65,10.48,f,2024-01-12
251,1329,Cape Town City Centre,Private room,House,3,3,6,728,3,90,272,107,3.98,5.35,t,2024-05-19
252,1638,Cape Town City Centre,Entire home/apt,Loft,2,2,4,2758,2,1125,179,7,4.86,0.5,t,2024-12-26
253,1628,Cape Town City Centre,Entire home/apt,Studio,2,1,4,1854,1,60,14,159,4.84,5.89,t,2024-02-24
254,1184,Cape Town City Centre,Private room,Townhouse,1,1,2,1678,5,90,170,200,4.95,7.14,t,2024-08-26
255,1100,Cape Town City Centre,Private room,Cottage,2,1,4,788,30,365,118,239,4.98,23.9,f,2024-07-05
256,1339,Cape Town City Centre,Private room,Studio,2,1,4,1249,30,30,33,340,4.21,20.0,f,2024-08-24
257,1589,Cape Town City Centre,Entire home/apt,House,3,3,6,2291,7,30,166,309,4.33,38.62,f,2024-09-29
258,1636,Cape Town City Centre,Private room,House,4,4,8,453,30,365,33,122,4.01,3.81,f,2024-08-10
259,1178,Cape Town City Centre,Private room,Apartment,3,2,6,979,1,1125,305,120,4.19,5.22,t,2024-08-15
260,1613,Cape Town City Centre,Entire home/apt,Apartment,3,2,6,2383,5,365,330,35,4.49,4.38,t,2024-03-12
261,1153,Cape Town City Centre,Private room,Cottage,1,1,2,954,7,1125,295,338,4.17,28.17,f,2024-06-02
262,1736,Cape Town City Centre,Private room,Studio,3,3,6,300,1,1125,261,222,4.11,22.2,f,2024-02-01
263,1368,Cape Town City Centre,Entire home/apt,Apartment,1,1,2,3135,1,60,221,286,4.91,15.89,f,2024-12-30
264,1217,Cape Town City Centre,Private room,House,4,3,8,1038,2,60,284,279,4.08,7.97,f,2024-08-01
265,1129,Cape Town City Centre,Entire home/apt,House,3,3,6,1763,1,30,73,343,4.58,16.33,f,2024-03-10
266,1467,Cape Town City Centre,Entire home/apt,Townhouse,2,1,4,3091,2,365,260,212,4.14,6.62,f,2024-07-15
267,1008,Cape Town City Centre,Entire home/apt,Townhouse,2,1,4,2539,2,1125,137,309,4.82,13.43,f,2024-01-18
268,1595,Cape Town City Centre,Entire home/apt,Cottage,5,5,10,1539,2,1125,143,57,4.2,7.12,t,2024-05-05
269,1594,Cape Town City Centre,Private room,Villa,1,1,2,415,5,1125,5,276,4.2,12.55,f,2024-10-20
270,1297,Cape Town City Centre,Shared room,House,3,3,6,317,3,1125,133,150,3.59,7.14,t,2024-10-20
271,1028,Cape Town City Centre,Entire home/apt,Villa,3,2,6,2363,1,60,258,319,3.62,10.29,f,2024-05-09
272,1015,Cape Town City Centre,Entire home/apt,Apartment,3,3,6,2542,2,365,189,131,4.94,9.36,t,2024-09-05
273,1149,Cape Town City Centre,Entire home/apt,Townhouse,1,1,2,2722,30,365,196,43,4.77,2.15,t,2024-04-17
274,1774,Cape Town City Centre,Private room,Apartment,3,3,6,1286,2,365,204,135,4.84,6.43,t,2024-07-13
275,1544,Cape Town City Centre,Shared room,Guesthouse,4,4,8,1180,3,365,195,74,4.52,2.06,t,2024-02-19
276,1626,Cape Town City Centre,Private room,Villa,3,2,6,1059,3,90,50,221,3.88,9.21,f,2024-08-24
277,1789,Cape Town City Centre,Shared room,House,2,1,4,300,2,90,280,301,3.52,50.17,t,2024-01-07
278,1457,Cape Town City Centre,Private room,Studio,1,1,2,988,3,90,98,350,3.55,14.0,t,2024-01-30
279,1125,Cape Town City Centre,Private room,Apartment,2,2,4,952,2,365,336,326,4.65,12.54,t,2024-02-26
280,1677,Cape Town City Centre,Shared room,Apartment,2,1,4,300,3,365,354,239,4.97,7.97,f,2024-05-11
281,1392,Sea Point,Entire home/apt,Guesthouse,1,1,2,2149,1,90,135,31,4.75,3.88,f,2024-04-12
282,1112,Sea Point,Private room,House,4,3,8,1321,2,1125,329,251,4.73,12.55,f,2024-02-22
283,1796,Sea Point,Entire home/apt,Cottage,1,1,2,2234,30,60,334,128,4.89,3.66,t,2024-12-06
284,1401,Sea Point,Private room,Townhouse,3,3,6,721,30,365,223,168,4.82,5.79,t,2024-10-03
285,1125,Sea Point,Entire home/apt,Townhouse,1,1,2,3069,5,90,205,246,3.58,6.83,t,2024-07-06
286,1779,Sea Point,Private room,Villa,3,3,6,552,2,1125,20,235,4.99,8.7,t,2024-06-02
287,1706,Sea Point,Shared room,Studio,4,3,8,944,1,365,97,322,3.71,26.83,t,2024-10-30
288,1659,Sea Point,Entire home/apt,Villa,5,4,10,1667,30,30,18,276,4.01,17.25,t,2024-07-26
289,1536,Sea Point,Entire home/apt,Cottage,2,2,4,4225,2,30,18,341,4.6,16.24,t,2024-08-29
290,1134,Sea Point,Private room,Apartment,1,1,2,990,1,90,49,332,4.84,30.18,t,2024-02-24
291,1226,Sea Point,Entire home/apt,Apartment,5,5,10,2297,7,90,347,315,4.1,35.0,t,2024-06-13
292,1065,Sea Point,Entire home/apt,Apartment,1,1,2,3214,2,365,86,171,4.54,7.43,t,2024-08-12
293,1628,Sea Point,Entire home/apt,Guesthouse,1,1,2,2238,1,365,41,323,4.7,29.36,t,2024-12-27
294,1709,Sea Point,Shared room,House,3,3,6,1409,2,90,267,243,4.18,18.69,t,2024-11-08
295,1627,Sea Point,Shared room,Apartment,1,1,2,732,5,365,2,255,4.34,21.25,t,2024-09-28
296,1520,Sea Point,Entire home/apt,House,3,2,6,2426,2,90,27,276,3.79,8.9,t,2024-12-16
297,1045,Sea Point,Private room,Apartment,5,4,10,984,3,60,222,343,4.78,13.72,f,2024-01-23
298,1162,Sea Point,Entire home/apt,Apartment,1,1,2,3254,1,30,120,90,4.58,3.75,f,2024-08-02
299,1334,Sea Point,Entire home/apt,House,3,3,6,2644,2,365,102,56,4.81,4.31,t,2024-08-29
300,1149,Sea Point,Private room,House,5,4,10,1395,2,365,191,223,4.74,7.69,t,2024-11-19
301,1033,Sea Point,Entire home/apt,Townhouse,3,3,6,2838,3,60,56,65,4.96,3.25,f,2024-03-28
302,1161,Sea Point,Entire home/apt,Townhouse,2,2,4,2583,2,30,210,309,4.79,14.71,t,2024-10-29
303,1754,Sea Point,Private room,House,5,5,10,1449,5,365,296,219,4.77,6.26,t,2024-10-20
304,1482,Sea Point,Entire home/apt,Loft,4,4,8,2426,7,1125,201,20,4.22,0.65,t,2024-08-19
305,1710,Sea Point,Private room,Guesthouse,2,2,4,1093,2,90,151,6,4.77,0.75,t,2024-09-02
306,1585,Sea Point,Shared room,Townhouse,3,3,6,300,30,365,70,235,4.96,13.06,t,2024-07-08
307,1643,Sea Point,Shared room,Apartment,5,4,10,686,5,1125,16,0,,0.0,f,
308,1636,Sea Point,Entire home/apt,Studio,2,2,4,1425,5,30,56,41,4.07,2.05,t,2024-07-06
309,1575,Sea Point,Entire home/apt,House,2,2,4,2677,5,60,276,34,3.67,1.62,t,2024-04-25
310,1697,Sea Point,Entire home/apt,Guesthouse,3,2,6,2324,1,30,190,257,4.02,12.24,t,2024-08-28
311,1690,Sea Point,Shared room,Apartment,3,3,6,734,30,30,41,188,4.09,17.09,f,2024-02-09
312,1509,Sea Point,Entire home/apt,House,2,2,4,1844,1,90,213,75,4.99,3.26,t,2024-08-30
313,1022,Sea Point,Entire home/apt,Villa,4,4,8,1175,1,30,118,330,4.75,15.0,f,2024-07-29
314,1498,Sea Point,Private room,Townhouse,3,2,6,905,30,90,290,167,3.7,5.39,f,2024-03-28
315,1789,Sea Point,Entire home/apt,Apartment,2,2,4,1846,5,90,233,147,4.93,5.88,t,2024-12-30
316,1726,Sea Point,Private room,House,3,3,6,300,2,30,21,89,5.0,3.71,t,2024-08-13
317,1725,Sea Point,Entire home/apt,Apartment,3,2,6,2979,5,60,190,287,4.83,26.09,f,2024-03-03
318,1470,Sea Point,Entire home/apt,Studio,4,4,8,3500,1,1125,259,74,4.0,2.64,f,2024-08-30
319,1347,Sea Point,Entire home/apt,Apartment,2,1,4,2001,1,60,347,226,4.33,15.07,t,2024-07-24
320,1335,Sea Point,Private room,Apartment,2,2,4,1077,2,90,100,47,3.53,2.04,f,2024-12-12
321,1200,Sea Point,Shared room,Cottage,1,1,2,307,1,90,203,201,3.72,6.09,f,2024-07-08
322,1360,Sea Point,Private room,Villa,3,2,6,713,1,60,227,176,4.92,9.26,f,2024-05-27
323,1143,Sea Point,Entire home/apt,Townhouse,4,4,8,2914,2,60,155,212,4.21,6.42,f,2024-02-03
324,1655,Sea Point,Private room,Villa,4,3,8,1756,2,1125,236,209,4.91,6.97,t,2024-04-12
325,1044,Sea Point,Entire home/apt,Villa,4,3,8,1957,30,1125,237,251,4.77,8.1,t,2024-03-19
326,1484,Sea Point,Entire home/apt,Apartment,3,2,6,2527,7,60,251,325,4.86,12.5,t,2024-01-15
327,1614,Sea Point,Entire home/apt,Studio,3,2,6,3302,7,90,321,34,4.53,1.21,t,2024-07-10
328,1596,Sea Point,Private room,Apartment,1,1,2,1555,5,365,354,83,3.7,7.55,t,2024-05-19
329,1050,Sea Point,Entire home/apt,Villa,4,3,8,3023,1,1125,99,182,4.65,16.55,t,2024-11-02
330,1309,Sea Point,Entire home/apt,Villa,3,2,6,3354,1,1125,296,350,4.03,35.0,t,2024-03-11
331,1422,Sea Point,Private room,Studio,3,3,6,1971,1,60,79,248,4.26,7.75,t,2024-10-13
332,1120,Sea Point,Private room,House,1,1,2,1767,30,90,159,39,4.54,3.9,f,2024-11-01
333,1030,Sea Point,Private room,Apartment,3,3,6,1215,2,60,352,155,4.77,15.5,t,2024-03-07
334,1080,Sea Point,Entire home/apt,Apartment,4,3,8,2260,7,30,100,57,3.66,1.84,t,2024-08-28
335,1684,Sea Point,Entire home/apt,Apartment,3,3,6,2564,1,1125,105,154,4.88,12.83,t,2024-12-09
336,1594,Sea Point,Entire home/apt,Studio,1,1,2,2165,2,1125,313,142,4.77,5.92,t,2024-02-20
337,1289,Sea Point,Private room,House,1,1,2,300,1,60,258,98,4.78,4.67,f,2024-12-23
338,1186,Sea Point,Private room,Studio,2,1,4,950,7,60,263,54,3.84,6.0,f,2024-03-04
339,1781,Sea Point,Private room,Studio,1,1,2,1348,1,30,167,253,4.24,14.06,f,2024-08-21
340,1232,Sea Point,Private room,Loft,3,2,6,757,3,365,96,227,4.79,6.68,f,2024-12-13
341,1504,Sea Point,Entire home/apt,Apartment,2,1,4,2379,30,1125,337,345,4.9,38.33,t,2024-07-21
342,1067,Sea Point,Private room,Studio,1,1,2,1028,5,60,304,86,4.77,4.78,t,2024-04-29
343,1608,Sea Point,Private room,Villa,5,4,10,1973,5,365,341,297,4.88,16.5,f,2024-09-18
344,1126,Sea Point,Entire home/apt,Villa,2,1,4,2275,30,60,321,55,4.91,9.17,t,2024-01-28
345,1392,Sea Point,Entire home/apt,Townhouse,5,4,10,3347,2,90,318,91,4.43,3.03,t,2024-12-04
346,1301,Sea Point,Private room,Cottage,5,4,10,300,3,1125,175,103,4.71,4.48,t,2024-01-17
347,1386,Sea Point,Private room,Cottage,1,1,2,1967,1,30,90,161,4.33,4.88,f,2024-12-27
348,1733,Sea Point,Entire home/apt,Guesthouse,5,4,10,3310,1,1125,345,159,4.24,6.91,f,2024-08-31
349,1270,Sea Point,Private room,Cottage,2,1,4,1688,5,90,164,200,3.59,8.33,t,2024-03-06
350,1028,Sea Point,Entire home/apt,Studio,3,2,6,1242,1,365,176,298,4.99,15.68,f,2024-01-29
351,1320,Sea Point,Shared room,Townhouse,2,2,4,1136,1,90,58,331,4.8,55.17,f,2024-01-20
352,1274,Sea Point,Private room,Apartment,4,3,8,1093,1,90,193,215,4.36,13.44,t,2024-09-07
353,1784,Sea Point,Entire home/apt,Studio,2,2,4,919,3,90,223,257,4.76,9.88,t,2024-10-01
354,1588,Sea Point,Entire home/apt,Guesthouse,3,3,6,3311,1,1125,48,152,4.88,10.86,t,2024-10-17
355,1079,Sea Point,Private room,Villa,5,4,10,2027,7,1125,160,177,3.8,9.83,f,2024-11-15
356,1185,Sea Point,Private room,Apartment,5,5,10,300,30,60,338,280,4.94,9.66,f,2024-05-17
357,1062,Sea Point,Shared room,Loft,4,4,8,609,5,365,75,320,3.86,11.03,f,2024-08-10
358,1650,Sea Point,Private room,House,3,2,6,1992,3,90,330,32,3.74,1.19,t,2024-07-26
359,1252,Sea Point,Entire home/apt,Villa,1,1,2,3268,30,1125,223,14,4.83,0.41,t,2024-04-13
360,1285,Sea Point,Entire home/apt,Loft,3,3,6,3022,1,365,10,132,4.72,3.88,t,2024-06-09
361,1373,Sea Point,Private room,Apartment,3,2,6,300,2,60,57,208,4.36,9.45,t,2024-09-24
362,1244,Sea Point,Shared room,Townhouse,3,3,6,955,5,90,299,46,4.61,1.48,t,2024-08-04
363,1282,Sea Point,Entire home/apt,Cottage,2,1,4,2363,3,1125,28,109,4.85,6.41,t,2024-06-11
364,1285,Sea Point,Private room,House,4,3,8,1747,30,90,157,126,3.53,3.5,t,2024-12-05
365,1317,Sea Point,Entire home/apt,Studio,2,2,4,2660,2,365,198,196,4.7,5.44,f,2024-05-10
366,1305,Sea Point,Entire home/apt,House,1,1,2,2487,30,90,329,120,4.11,17.14,f,2024-02-11
367,1735,Sea Point,Private room,Guesthouse,5,5,10,1525,2,90,259,170,3.6,8.95,f,2024-08-20
368,1657,Sea Point,Shared room,House,1,1,2,392,2,30,205,328,3.8,21.87,f,2024-10-21
369,1731,Sea Point,Entire home/apt,House,1,1,2,2484,5,365,244,264,4.96,26.4,f,2024-03-29
370,1087,Sea Point,Shared room,Guesthouse,3,2,6,300,2,365,193,101,4.92,2.97,t,2024-01-11
371,1204,Sea Point,Entire home/apt,Villa,2,2,4,1496,1,365,316,236,4.14,16.86,t,2024-02-15
372,1015,Sea Point,Entire home/apt,Loft,2,1,4,2854,30,365,60,60,3.84,5.0,t,2024-05-16
373,1212,Sea Point,Entire home/apt,Townhouse,5,5,10,1996,3,60,214,220,3.77,7.1,t,2024-01-15
374,1255,Sea Point,Entire home/apt,Studio,3,2,6,2374,1,30,240,230,4.74,14.38,f,2024-12-17
375,1263,Sea Point,Entire home/apt,Apartment,4,4,8,2679,1,30,170,305,4.9,14.52,f,2024-11-06
376,1635,Sea Point,Shared room,Guesthouse,1,1,2,300,7,90,67,258,4.99,11.22,t,2024-10-24
377,1348,Sea Point,Entire home/apt,Cottage,3,3,6,1336,1,90,363,252,4.86,25.2,f,2024-02-29
378,1288,Sea Point,Entire home/apt,Studio,1,1,2,2312,3,90,313,255,4.74,7.29,f,2024-09-21
379,1755,Sea Point,Entire home/apt,Cottage,4,4,8,2784,30,30,96,161,3.72,12.38,t,2024-01-19
380,1447,Sea Point,Private room,Apartment,3,2,6,1590,1,365,182,239,5.0,10.39,f,2024-08-22
381,1127,Sea Point,Private room,Studio,1,1,2,300,2,90,92,75,4.75,2.59,f,2024-10-15
382,1539,Sea Point,Shared room,Townhouse,2,2,4,897,7,30,126,2,4.65,0.07,t,2024-06-17
383,1125,Sea Point,Entire home/apt,Guesthouse,3,2,6,2346,1,90,78,348,3.54,17.4,f,2024-08-20
384,1338,Sea Point,Shared room,Apartment,3,2,6,300,5,1125,66,2,3.82,0.29,f,2024-06-14
385,1391,Sea Point,Entire home/apt,Apartment,1,1,2,2094,3,60,122,308,4.95,9.33,f,2024-02-15
386,1292,Sea Point,Entire home/apt,House,2,2,4,3001,3,365,221,206,4.92,5.89,f,2024-12-16
387,1377,Sea Point,Private room,Loft,2,2,4,1296,30,365,198,49,4.84,2.04,f,2024-02-16
388,1646,Sea Point,Private room,Guesthouse,3,3,6,1156,1,1125,174,222,4.96,8.22,t,2024-11-27
389,1645,Sea Point,Shared room,Loft,2,2,4,652,3,365,223,269,3.62,8.68,f,2024-06-02
390,1255,Sea Point,Entire home/apt,Loft,2,1,4,3080,3,1125,24,153,4.33,4.37,t,2024-09-19
391,1677,Sea Point,Entire home/apt,Townhouse,4,3,8,2439,5,90,299,237,3.62,10.77,t,2024-02-28
392,1403,Sea Point,Shared room,Apartment,5,5,10,533,7,90,160,93,4.88,4.65,f,2024-11-15
393,1217,Sea Point,Entire home/apt,House,3,3,6,3211,3,30,222,95,4.3,15.83,f,2024-02-29
394,1709,Sea Point,Entire home/apt,Guesthouse,2,1,4,2292,3,1125,315,235,4.04,8.7,f,2024-06-03
395,1115,Sea Point,Entire home/apt,Apartment,2,2,4,2886,1,60,246,97,4.89,3.73,t,2024-08-11
396,1152,Sea Point,Shared room,Cottage,2,1,4,300,1,30,85,237,4.97,8.17,f,2024-09-05
397,1249,Sea Point,Private room,House,1,1,2,865,7,30,170,299,3.51,11.5,f,2024-07-31
398,1498,Sea Point,Private room,Loft,3,2,6,1059,2,30,270,204,4.71,8.5,f,2024-10-10
399,1485,Sea Point,Entire home/apt,Apartment,3,2,6,2822,5,365,357,213,4.15,19.36,f,2024-04-08
400,1225,Sea Point,Private room,Townhouse,3,2,6,1871,30,60,150,259,4.58,14.39,f,2024-12-10
401,1637,Sea Point,Shared room,House,3,2,6,560,1,365,66,82,3.76,7.45,f,2024-02-21
402,1571,Sea Point,Private room,Apartment,5,5,10,300,5,90,182,107,4.9,9.73,t,2024-02-02
403,1124,Sea Point,Entire home/apt,Loft,4,4,8,2894,30,90,174,116,4.94,3.87,t,2024-10-12
404,1619,Sea Point,Entire home/apt,Apartment,2,2,4,4033,30,365,56,263,4.96,8.48,t,2024-10-14
405,1211,Sea Point,Entire home/apt,Studio,1,1,2,2567,3,365,259,60,4.85,1.82,t,2024-03-19
406,1126,Sea Point,Shared room,House,3,2,6,300,7,30,125,70,4.95,3.33,f,2024-05-26
407,1733,Sea Point,Private room,Guesthouse,2,1,4,1231,2,60,271,190,4.83,14.62,t,2024-08-07
408,1699,Sea Point,Private room,Studio,4,4,8,1123,30,60,5,264,4.58,12.0,t,2024-02-13
409,1445,Sea Point,Entire home/apt,Apartment,3,2,6,2445,1,60,294,84,3.59,3.23,f,2024-08-02
410,1353,Sea Point,Private room,Apartment,3,2,6,1715,2,365,228,160,4.47,4.71,f,2024-12-23
411,1087,Sea Point,Entire home/apt,Apartment,4,3,8,3361,7,60,266,154,4.99,10.27,t,2024-02-17
412,1164,Sea Point,Private room,Apartment,3,3,6,1552,3,60,155,325,4.59,14.77,t,2024-01-31
413,1127,Sea Point,Entire home/apt,Apartment,3,3,6,2416,30,90,293,181,4.61,9.05,f,2024-04-30
414,1683,Sea Point,Shared room,Townhouse,2,2,4,1203,7,1125,126,145,4.73,6.59,t,2024-07-03
415,1422,Sea Point,Private room,Apartment,1,1,2,300,1,365,66,217,4.84,10.85,t,2024-07-08
416,1798,Sea Point,Shared room,Guesthouse,4,3,8,300,30,365,225,265,4.53,7.36,f,2024-08-01
417,1729,Sea Point,Entire home/apt,Cottage,2,2,4,2122,1,60,233,248,4.21,8.55,t,2024-10-13
418,1113,Sea Point,Entire home/apt,Apartment,1,1,2,2480,3,30,267,209,3.73,12.29,f,2024-07-10
419,1146,Sea Point,Entire home/apt,Townhouse,3,2,6,2816,1,90,145,73,3.82,2.28,f,2024-01-02
420,1428,Sea Point,Entire home/apt,Cottage,3,2,6,2374,30,90,193,22,4.84,0.76,t,2024-03-11
421,1460,Sea Point,Private room,House,5,4,10,558,1,1125,340,341,4.44,18.94,t,2024-07-21
422,1754,Sea Point,Entire home/apt,Villa,1,1,2,3109,2,30,292,226,4.45,7.53,f,2024-10-14
423,1198,Sea Point,Shared room,Townhouse,1,1,2,352,2,365,257,43,4.85,4.78,t,2024-01-10
424,1455,Sea Point,Entire home/apt,Apartment,2,1,4,2563,7,1125,23,296,4.85,8.46,t,2024-06-23
425,1325,Sea Point,Private room,Guesthouse,2,1,4,1469,1,30,50,270,4.31,18.0,t,2024-04-03
426,1695,Sea Point,Entire home/apt,House,1,1,2,2524,5,60,13,208,4.91,13.87,f,2024-02-20
427,1265,Sea Point,Entire home/apt,Guesthouse,2,2,4,2527,1,60,122,165,4.63,6.88,t,2024-09-09
428,1063,Sea Point,Private room,Studio,4,3,8,1769,7,30,247,137,3.54,5.27,t,2024-01-10
429,1668,Sea Point,Entire home/apt,House,1,1,2,2594,7,365,42,284,4.95,12.91,t,2024-03-13
430,1434,Sea Point,Entire home/apt,Loft,2,1,4,3039,1,30,237,275,4.94,11.0,f,2024-11-30
431,1280,Sea Point,Entire home/apt,Townhouse,1,1,2,2840,7,90,323,246,4.76,7.69,f,2024-01-24
432,1716,Sea Point,Entire home/apt,Apartment,1,1,2,3760,3,365,107,202,4.88,5.61,f,2024-12-15
433,1280,Sea Point,Entire home/apt,House,3,2,6,2755,5,60,235,231,4.94,14.44,t,2024-12-20
434,1010,Sea Point,Entire home/apt,House,1,1,2,2898,30,365,275,2,3.62,0.06,t,2024-10-02
435,1386,Sea Point,Entire home/apt,Townhouse,5,4,10,3188,7,60,356,180,4.98,20.0,f,2024-07-08
436,1777,Sea Point,Entire home/apt,Villa,5,4,10,2539,2,30,314,10,4.89,0.32,t,2024-04-29
437,1721,Sea Point,Private room,Townhouse,3,3,6,726,1,60,326,252,4.82,7.64,f,2024-10-18
438,1676,Sea Point,Private room,Townhouse,5,5,10,828,1,1125,65,99,4.92,9.9,f,2024-10-18
439,1024,Sea Point,Entire home/apt,Loft,3,2,6,2209,30,30,218,347,4.89,9.64,t,2024-06-14
440,1531,Sea Point,Private room,Cottage,4,3,8,531,5,1125,22,348,4.97,26.77,t,2024-05-22
441,1200,Sea Point,Private room,Studio,5,5,10,1323,1,60,353,200,4.83,25.0,t,2024-04-10
442,1641,Sea Point,Entire home/apt,Apartment,3,3,6,2106,30,365,12,320,4.88,12.31,f,2024-05-08
443,1056,Sea Point,Entire home/apt,Studio,1,1,2,2621,1,1125,317,174,4.16,19.33,f,2024-10-23
444,1387,Sea Point,Entire home/apt,Studio,1,1,2,2400,2,30,226,17,3.58,0.68,f,2024-02-03
445,1391,Sea Point,Entire home/apt,Guesthouse,1,1,2,2473,7,60,306,150,4.68,6.0,t,2024-08-20
446,1635,Sea Point,Private room,Apartment,5,4,10,1472,1,365,264,317,3.99,26.42,t,2024-02-22
447,1587,Sea Point,Entire home/apt,House,1,1,2,2161,5,365,246,99,4.59,4.95,t,2024-05-04
448,1599,Sea Point,Entire home/apt,Guesthouse,1,1,2,2899,3,1125,277,159,4.93,15.9,f,2024-06-07
449,1531,Sea Point,Private room,Townhouse,3,3,6,2104,1,60,259,4,4.95,0.17,t,2024-08-04
450,1207,Sea Point,Entire home/apt,Apartment,2,1,4,2714,2,365,355,327,4.54,16.35,f,2024-10-23
451,1337,Sea Point,Private room,House,3,3,6,636,30,30,253,214,3.83,35.67,t,2024-12-20
452,1493,Sea Point,Entire home/apt,Studio,5,4,10,2115,2,365,94,122,4.74,20.33,f,2024-01-06
453,1146,Sea Point,Entire home/apt,Villa,3,2,6,2344,2,1125,184,58,4.71,9.67,t,2024-04-11
454,1737,Sea Point,Entire home/apt,House,2,1,4,2128,2,60,100,134,4.71,4.19,f,2024-02-21
455,1347,Sea Point,Entire home/apt,House,2,1,4,1880,30,60,189,56,4.71,2.07,t,2024-09-26
456,1122,Sea Point,Private room,House,4,4,8,1221,2,60,272,33,4.07,1.94,f,2024-11-02
457,1602,Sea Point,Private room,House,2,1,4,986,2,90,126,315,3.58,10.16,f,2024-03-05
458,1482,Sea Point,Private room,Townhouse,5,5,10,1243,2,1125,198,41,4.93,1.58,f,2024-09-12
459,1539,Sea Point,Private room,Cottage,5,4,10,1866,30,90,297,191,4.82,5.46,t,2024-04-16
460,1406,Sea Point,Entire home/apt,House,2,1,4,2352,7,365,292,120,3.74,3.75,f,2024-05-10
461,1303,Sea Point,Private room,Cottage,1,1,2,384,2,1125,21,43,4.84,1.72,f,2024-08-06
462,1510,Sea Point,Private room,Studio,5,4,10,875,7,30,91,188,4.16,13.43,t,2024-07-02
463,1560,Sea Point,Entire home/apt,Apartment,3,2,6,2981,2,30,60,262,3.61,37.43,t,2024-06-19
464,1282,Sea Point,Entire home/apt,House,3,3,6,2922,3,30,153,349,4.78,20.53,f,2024-07-26
465,1780,Sea Point,Private room,House,1,1,2,1449,2,60,107,262,4.21,11.91,f,2024-08-24
466,1440,Sea Point,Entire home/apt,Guesthouse,1,1,2,2109,30,365,285,96,4.71,9.6,t,2024-06-05
467,1364,Sea Point,Shared room,Studio,1,1,2,969,7,365,351,337,4.63,11.23,f,2024-06-15
468,1143,Sea Point,Private room,House,1,1,2,1735,7,365,104,16,4.92,2.0,f,2024-04-06
469,1655,Sea Point,Private room,Villa,1,1,2,690,2,30,345,231,4.87,33.0,f,2024-01-14
